Id Servicio,Satisfacción,% SATISFACCION,Año,Mes,Nombre del Servicio,Departamento,Codigo Banco,Nombre Banco,Componente,Solicitados,Entregados
939.0,100.0,100.0,2022.0,MAYO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLAQUETAS ESTANDAR,12.0,12.0
48.0,100.0,100.0,2022.0,MAYO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3.0,3.0
48.0,500.0,500.0,2022.0,MAYO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,5.0,25.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-9  ,Promotora Médica Las Américas S.A,PLAQUETAS AFERESIS FILTRADAS,5.0,5.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS FILTRADAS,5.0,5.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,10.0,10.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS FILTRADAS,5.0,5.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS AFERESIS FILTRADAS,10.0,10.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLASMA FRESCO CONGELADO,93.0,93.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,CRIOPRECIPITADO,21.0,21.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS IRRADIADOS,243.0,243.0
39.0,100.0,100.0,2022.0,MAYO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS,135.0,135.0
2069.0,100.0,100.0,2022.0,MAYO,CEDIMED POBLADO,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),6.0,6.0
21.0,100.0,100.0,2022.0,MAYO,SOMELAB,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLASMA FRESCO CONGELADO,12.0,12.0
21.0,100.0,100.0,2022.0,MAYO,SOMELAB,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,11.0,11.0
21.0,100.0,100.0,2022.0,MAYO,SOMELAB,ANTIOQUIA,11-001-1  ,CRUZ ROJA COLOMBIANA - BANCO NACIONAL DE SANGRE,ALICUOTA DE GLOBULOS ROJOS FILTRADA,4.0,4.0
21.0,85.71428571428571,85.71428571428571,2022.0,MAYO,SOMELAB,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,7.0,6.0
61.0,100.0,100.0,2022.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,25.0,25.0
61.0,100.0,100.0,2022.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,20.0,20.0
34.0,100.0,100.0,2022.0,MAYO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,605.0,605.0
34.0,100.0,100.0,2022.0,MAYO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),85.0,85.0
34.0,100.0,100.0,2022.0,MAYO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,162.0,162.0
34.0,100.0,100.0,2022.0,MAYO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,54.0,54.0
34.0,100.0,100.0,2022.0,MAYO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,CRIOPRECIPITADO,86.0,86.0
34.0,100.0,100.0,2022.0,MAYO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLASMA FRESCO CONGELADO,113.0,113.0
33.0,100.0,100.0,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1.0,1.0
33.0,85.71428571428571,85.71428571428571,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,49.0,42.0
33.0,33.33333333333333,33.33333333333333,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,CRIOPRECIPITADO,60.0,20.0
33.0,50.0,50.0,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLASMA FRESCO CONGELADO,20.0,10.0
33.0,100.0,100.0,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLAQUETAS AFERESIS,2.0,2.0
33.0,0.0,0.0,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,5.0,0.0
33.0,87.5,87.5,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,32.0,28.0
33.0,100.0,100.0,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,61.0,61.0
33.0,70.92198581560284,70.92198581560284,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,282.0,200.0
33.0,100.0,100.0,2022.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),4.0,4.0
9.0,100.0,100.0,2022.0,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS,3.0,3.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS,6.0,6.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,2.0,2.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS,3.0,3.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,3.0,3.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3.0,3.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLAQUETAS AFERESIS,2.0,2.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS,4.0,4.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,582.0,582.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),141.0,141.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-9  ,Promotora Médica Las Américas S.A,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,1.0,1.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS POBRES EN LEUCOCITOS IRRADIADOS,13.0,13.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,165.0,165.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS ESTANDAR,109.0,109.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS ESTANDAR IRRADIADAS,21.0,21.0
51.0,75.0,75.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,32.0,24.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS AFERESIS IRRADIADAS,5.0,5.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,8.0,8.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,4.0,4.0
51.0,96.69421487603306,96.69421487603306,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS POBRES EN LEUCOCITOS,121.0,117.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,80.0,80.0
51.0,97.43589743589745,97.43589743589745,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,117.0,114.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,163.0,163.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,266.0,266.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLASMA FRESCO CONGELADO,353.0,353.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,CRIOPRECIPITADO,108.0,108.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,30.0,30.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,4.0,4.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),56.0,56.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3.0,3.0
51.0,100.0,100.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),62.0,62.0
51.0,76.92307692307693,76.92307692307693,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,39.0,30.0
51.0,77.14285714285715,77.14285714285715,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLASMA FRESCO CONGELADO,35.0,27.0
51.0,91.0,91.0,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,CRIOPRECIPITADO,100.0,91.0
51.0,67.72151898734177,67.72151898734177,2022.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),158.0,107.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,8.0,8.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS,6.0,6.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-9  ,Promotora Médica Las Américas S.A,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),10.0,10.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS POBRES EN LEUCOCITOS,4.0,4.0
3.0,100.0,100.0,2022.0,MAYO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS AFERESIS,3.0,3.0
609.0,100.0,100.0,2022.0,MAYO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,7.0,7.0
609.0,100.0,100.0,2022.0,MAYO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,11-001-21 ,HOSPITAL CENTRAL POLICIA NACIONAL,PLASMA FRESCO CONGELADO,4.0,4.0
880.0,82.14285714285714,82.14285714285714,2022.0,MAYO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,28.0,23.0
880.0,100.0,100.0,2022.0,MAYO,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,28.0,28.0
11.0,106.66666666666669,106.66666666666669,2022.0,MAYO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,30.0,32.0
11.0,100.0,100.0,2022.0,MAYO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,7.0,7.0
44.0,92.8,92.8,2022.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,125.0,116.0
44.0,100.0,100.0,2022.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,3.0,3.0
44.0,100.0,100.0,2022.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,11.0,11.0
60.0,90.0,90.0,2022.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,40.0,36.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,43.0,43.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),315.0,315.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,135.0,135.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,CRIOPRECIPITADO,107.0,107.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLASMA FRESCO CONGELADO,117.0,117.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,13.0,13.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5.0,5.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLAQUETAS AFERESIS,3.0,3.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,4.0,4.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,4.0,4.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),3.0,3.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS,3.0,3.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLASMA FRESCO CONGELADO,20.0,20.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLASMA FRESCO CONGELADO,20.0,20.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,3.0,3.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLASMA FRESCO CONGELADO,15.0,15.0
58.0,100.0,100.0,2022.0,MAYO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,05-001-9  ,Promotora Médica Las Américas S.A,PLAQUETAS AFERESIS FILTRADAS,1.0,1.0
5.0,98.08917197452227,98.08917197452227,2022.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),157.0,154.0
5.0,75.0,75.0,2022.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,CRIOPRECIPITADO,40.0,30.0
5.0,81.73076923076923,81.73076923076923,2022.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,104.0,85.0
5.0,100.0,100.0,2022.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,13.0,13.0
5.0,100.0,100.0,2022.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,20.0,20.0
5.0,100.0,100.0,2022.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,36.0,36.0
5.0,100.0,100.0,2022.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS,1.0,1.0
